house_address,house_rental_area,house_orientation,house_layout,house_floor,house_rental_price,house_id,house_update_time,house_longitude,house_latitude,house_rental_method,house_tag,house_elevator,house_parking,house_water,house_electricity,house_gas,house_heating,create_time,city
鼓楼-福建路-中海凯旋门,65.00㎡,南,2室1厅1卫,中楼层（34层）,4000 元/月,NJ1582315976022556672,2022-07-28,118.76104250359,32.091399453839,整租,//精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:27:48,南京
鼓楼-定淮门大街-新河一村,66.00㎡,南北,2室1厅1卫,高楼层（7层）,3400 元/月,NJ1582330423713726464,2022-08-10,118.74259643505,32.074555231079,整租,/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:27:54,南京
鼓楼-建宁路-森林湾花园东区,88.00㎡,南,2室2厅1卫,高楼层（6层）,2900 元/月,NJ1582368214417932288,2022-08-11,118.77201436291,32.105081114346,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:27:58,南京
鼓楼-华侨路-金鹏大厦,80.00㎡,南,2室1厅1卫,中楼层（18层）,4600 元/月,NJ1581280689238573056,2022-08-08,118.77815,32.049229,整租,/近地铁/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:28:05,南京
鼓楼-湖南路-玄武湖金茂广场,135.16㎡,南,2室1厅1卫,中楼层（38层）,15900 元/月,NJ1615590923809325056,2022-08-04,118.789864,32.078877,整租,/精装/,有,租用车位,民水,民电,无,暂无数据,2022-08-12 21:28:11,南京
鼓楼-湖南路-四卫头小区,151.60㎡,西,2室2厅1卫,低楼层（1层）,25000 元/月,NJ1615919811945037824,2022-07-31,118.77597722229,32.073821895937,整租,/官方核验/精装/非居住房屋/,无,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 21:28:20,南京
鼓楼-挹江门-宏业村小区,53.00㎡,南,2室1厅1卫,中楼层（6层）,2900 元/月,NJ1583293539742121984,2022-08-10,118.75561253085,32.084076866707,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:28:24,南京
鼓楼-凤凰西街-凤凰花园城金陵园,63.00㎡,南,2室1厅1卫,高楼层（7层）,3600 元/月,NJ1616391244416548864,2022-08-11,118.751072,32.047299,整租,/近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:28:30,南京
鼓楼-湖南路-北四卫头,55.54㎡,东南,2室1厅1卫,低楼层（7层）,4000 元/月,NJ1617044769484046336,2022-08-07,118.773883,32.077672,整租,/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:28:33,南京
鼓楼-热河南路-世茂滨江新城,123.00㎡,南北,2室2厅2卫,中楼层（33层）,5500 元/月,NJ1617398403560374272,2022-08-11,118.74101,32.084308,整租,/精装/双卫生间/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 21:28:37,南京
鼓楼-万达广场-苏宁慧谷,59.38㎡,南,2室0厅1卫,中楼层（34层）,6800 元/月,NJ1627566391110402048,2022-08-10,118.72957827694,32.038372524602,整租,/随时看房/,有,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 21:28:47,南京
鼓楼-宁海路-金轮峰华,40.00㎡,南,2室2厅2卫,中楼层（35层）,7000 元/月,NJ1627197894115196928,2022-08-09,118.789845,32.059193,整租,/近地铁/精装/双卫生间/,有,租用车位,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 21:28:50,南京
鼓楼-热河南路-佳盛花园,65.83㎡,南北,2室1厅1卫,中楼层（7层）,3500 元/月,NJ1627524280780587008,2022-08-11,118.751838,32.074835,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:28:57,南京
鼓楼-华侨路-峨嵋岭19号,74.40㎡,南,2室1厅1卫,中楼层（7层）,4200 元/月,NJ1627536314159071232,2022-08-08,118.77509647877,32.051918931205,整租,//近地铁/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:29:06,南京
鼓楼-湖南路-工行新寓,55.00㎡,东南,2室1厅1卫,高楼层（7层）,2800 元/月,NJ1628016573975363584,2022-07-31,118.77785883686,32.080531587251,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:29:10,南京
鼓楼-凤凰西街-凤凰西街269至275号,73.05㎡,南,2室1厅1卫,高楼层（7层）,3500 元/月,NJ1642890337636581376,2022-08-08,118.753698,32.046001,整租,/近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:29:18,南京
鼓楼-小市-花样年喜年中心,110.00㎡,南,2室2厅0卫,低楼层（30层）,6000 元/月,NJ1627992013712392192,2022-08-07,118.78609828294,32.103533373155,整租,/近地铁/精装/,无,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 21:29:24,南京
鼓楼-宁海路-南秀大厦,62.00㎡,南,2室1厅1卫,低楼层（28层）,3500 元/月,NJ1628321291964514304,2022-08-09,118.77978101239,32.060121821315,整租,/近地铁/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:29:31,南京
鼓楼-挹江门-戴家巷,68.00㎡,南,2室1厅1卫,高楼层（7层）,2800 元/月,NJ1628683821585006592,2022-08-11,118.75820016129,32.086796876618,整租,/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:29:34,南京
鼓楼-湖南路-湖北路,54.00㎡,南北,2室1厅1卫,中楼层（7层）,3200 元/月,NJ1628736271851454464,2022-08-02,118.784297,32.07241,整租,/近地铁/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:29:42,南京
鼓楼-凤凰西街-清河新寓一村,60.23㎡,东南北,2室1厅1卫,低楼层（7层）,4000 元/月,NJ1643445372493758464,2022-08-06,118.73787164407,32.047924258614,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:29:45,南京
鼓楼-五塘广场-白云雅居,75.00㎡,南,2室1厅1卫,中楼层（11层）,3200 元/月,NJ1629071329749630976,2022-08-05,118.785136,32.119403,整租,/近地铁/精装/动迁安置房/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 21:29:48,南京
鼓楼-小市-孙家凹,88.00㎡,南北,2室2厅1卫,高楼层（3层）,3000 元/月,NJ1629374152794177536,2022-07-28,118.779743,32.106836,整租,/精装/,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 21:29:56,南京
鼓楼-草场门大街-鼓教新村,70.00㎡,南北,2室1厅1卫,高楼层（7层）,3100 元/月,NJ1630438570911072256,2022-08-08,118.742934,32.069639,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:30:03,南京
鼓楼-湖南路-观音里小区,46.00㎡,南,2室1厅1卫,高楼层（6层）,2600 元/月,NJ1645257551106801664,2022-08-10,118.789785,32.082049,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:30:10,南京
鼓楼-建宁路-大桥南路,80.24㎡,南,2室1厅1卫,中楼层（7层）,2800 元/月,NJ1631696691407093760,2022-08-11,118.761102,32.093204,整租,/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:30:15,南京
鼓楼-湖南路-中商万豪,63.00㎡,南,2室1厅1卫,中楼层（57层）,3800 元/月,NJ1632227050347560960,2022-08-10,118.77627990373,32.075681170992,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:30:24,南京
鼓楼-湖南路-观音里小区,51.21㎡,南,2室1厅1卫,高楼层（7层）,3000 元/月,NJ1645016123277574144,2022-07-29,118.789785,32.082049,整租,/近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:30:28,南京
鼓楼-挹江门-戴家巷,95.00㎡,南,2室1厅1卫,高楼层（7层）,3500 元/月,NJ2901292903978500096,2022-08-10,118.75820016129,32.086796876618,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:30:37,南京
鼓楼-挹江门-归云堂15巷,65.00㎡,南北,2室1厅1卫,低楼层（6层）,2000 元/月,NJ1637022932213432320,2022-08-08,118.756649,32.085374,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:30:41,南京
鼓楼-挹江门-戴家巷,64.00㎡,南,2室2厅1卫,中楼层（7层）,2800 元/月,NJ1667037890942599168,2022-08-11,118.75820016129,32.086796876618,整租,/新上/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:30:48,南京
鼓楼-挹江门-古平岗22号,54.37㎡,南,2室1厅1卫,中楼层（6层）,2700 元/月,NJ1668943735611719680,2022-08-11,118.75809923736,32.076340959964,整租,/新上/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:30:56,南京
鼓楼-小市-张王庙,64.00㎡,南,2室1厅1卫,高楼层（7层）,1800 元/月,NJ1659403113355804672,2022-08-01,118.784833,32.10658,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:31:03,南京
鼓楼-小市-恒盛嘉园,53.00㎡,南,2室1厅1卫,中楼层（6层）,2700 元/月,NJ1667043430775128064,2022-08-07,118.7772256168,32.108835153187,整租,//新上/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:31:09,南京
鼓楼-小市-小市街,54.74㎡,南,2室1厅1卫,高楼层（7层）,2000 元/月,NJ1664113241237749760,2022-08-08,118.796349,32.099324,整租,/近地铁/精装/,无,租用车位,民水,民电,有,暂无数据,2022-08-12 21:31:16,南京
鼓楼-华侨路-百步坡,51.71㎡,南,2室1厅1卫,高楼层（7层）,4200 元/月,NJ1668512184264556544,2022-08-11,118.778188,32.053106,整租,/新上/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:31:23,南京
鼓楼-华侨路-汉中路,50.00㎡,东南,2室1厅1卫,高楼层（7层）,3200 元/月,NJ1667478133214806016,2022-08-08,118.785228,32.048471,整租,/新上/近地铁/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:31:31,南京
鼓楼-金陵小区-金陵新六村,50.00㎡,南北,2室1厅1卫,高楼层（7层）,2200 元/月,NJ1649613666183544832,2022-08-11,118.771104,32.116968,整租,/近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:31:35,南京
鼓楼-金陵小区-金陵新九村,50.00㎡,西南北,2室1厅1卫,高楼层（7层）,1800 元/月,NJ1660874445520109568,2022-08-10,118.767376,32.116904,整租,/近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:31:39,南京
鼓楼-金陵小区-江山汇悦山府,79.00㎡,南北,2室1厅1卫,低楼层（18层）,3800 元/月,NJ1665565256904081408,2022-08-11,118.774766,32.12128,整租,//近地铁/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:31:42,南京
鼓楼-福建路-金阜雅苑,78.00㎡,南,2室1厅1卫,低楼层（27层）,3500 元/月,NJ1666644119851630592,2022-08-10,118.772163,32.093653,整租,/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:31:45,南京
鼓楼-福建路-萨家湾,70.00㎡,南,2室1厅1卫,高楼层（9层）,2300 元/月,NJ1664896165562286080,2022-08-05,118.768084,32.088601,整租,/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:31:53,南京
鼓楼-福建路-萨家湾,64.00㎡,南,2室1厅1卫,高楼层（9层）,2200 元/月,NJ2770300311129030656,2022-08-06,118.768084,32.088601,整租,/官方核验/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:31:56,南京
鼓楼-许府巷-先锋广场,160.00㎡,南北,2室1厅2卫,高楼层（17层）,6000 元/月,NJ2889153058297102336,2022-08-10,118.78928155635,32.093571719581,整租,/近地铁/精装/双卫生间/非居住房屋/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:32:04,南京
鼓楼-挹江门-虎踞北路,90.00㎡,南,2室1厅1卫,高楼层（6层）,3300 元/月,NJ1643449086927437824,2022-08-02,118.759916,32.083315,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:32:09,南京
鼓楼-挹江门-龙池庵,44.99㎡,南,2室1厅1卫,中楼层（7层）,3200 元/月,NJ1667092398859091968,2022-08-10,118.758432,32.090829,整租,//新上/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:32:16,南京
鼓楼-挹江门-镇江路,85.02㎡,南,2室2厅1卫,高楼层（7层）,3000 元/月,NJ1664923762295832576,2022-08-03,118.758881,32.084426,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:32:19,南京
鼓楼-挹江门-归云堂15巷,51.00㎡,南,2室1厅1卫,低楼层（6层）,2600 元/月,NJ1666707169866678272,2022-08-05,118.756649,32.085374,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:32:27,南京
鼓楼-凤凰西街-龙凤玫瑰园,102.00㎡,南,2室2厅1卫,中楼层（25层）,5500 元/月,NJ1659866261112225792,2022-08-07,118.76178,32.047261,整租,/近地铁/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:32:30,南京
鼓楼-建宁路-金达花园,90.03㎡,南,2室2厅1卫,高楼层（30层）,2200 元/月,NJ1577153438502879232,2022-08-11,118.775096,32.104772,整租,/随时看房/,有,租用车位,民水,民电,有,暂无数据,2022-08-12 21:32:38,南京
鼓楼-建宁路-玉桥国际公寓,49.11㎡,北,2室0厅0卫,低楼层（29层）,3700 元/月,NJ2725405304362631168,2022-08-11,118.78759396693,32.098398574631,整租,/官方核验/近地铁/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 21:32:46,南京
鼓楼-建宁路-玉桥国际公寓,48.52㎡,北,2室1厅1卫,低楼层（29层）,3300 元/月,NJ1662663120004317184,2022-08-09,118.78759396693,32.098398574631,整租,/近地铁/精装/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 21:32:54,南京
鼓楼-建宁路-南堡新寓,63.00㎡,南,2室1厅1卫,高楼层（7层）,2300 元/月,NJ1668514892363071488,2022-08-10,118.75674639161,32.107468804144,整租,/新上/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:33:00,南京
鼓楼-金陵小区-燕江园小区,55.00㎡,南,2室1厅1卫,低楼层（7层）,3200 元/月,NJ1668526554734395392,2022-08-11,118.76993016857,32.111666114411,整租,/新上/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:33:04,南京
鼓楼-定淮门大街-新河二村,81.23㎡,南北,2室2厅1卫,低楼层（5层）,4000 元/月,NJ1666400434597658624,2022-08-04,118.740863,32.072216,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:33:13,南京
鼓楼-三牌楼-校门口小区,51.00㎡,南西北,2室1厅1卫,高楼层（7层）,2500 元/月,NJ1662430802987712512,2022-08-11,118.76542918163,32.083049529697,整租,/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:33:20,南京
鼓楼-龙江-银城花园北片,62.00㎡,南,2室1厅1卫,高楼层（7层）,3200 元/月,NJ1666740154032717824,2022-08-05,118.738084,32.057813,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:33:25,南京
鼓楼-小市-东门街,58.00㎡,南北,2室1厅1卫,中楼层（7层）,2800 元/月,NJ1662735397207146496,2022-08-08,118.792837,32.102837,整租,//近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:33:30,南京
鼓楼-建宁路-恒大滨江三期恒景滨江城,88.00㎡,南,2室2厅1卫,高楼层（29层）,5200 元/月,NJ1666729094106054656,2022-08-11,118.74413933479,32.094226692886,整租,/精装/,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2022-08-12 21:33:35,南京
鼓楼-三牌楼-福建新村,50.00㎡,南,2室1厅1卫,中楼层（7层）,2600 元/月,NJ1663489685827092480,2022-08-09,118.769854,32.088551,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:33:42,南京
鼓楼-三牌楼-回龙桥,59.60㎡,南,2室1厅1卫,中楼层（7层）,3900 元/月,NJ1663510589193846784,2022-08-08,118.764091,32.08117,整租,/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:33:45,南京
鼓楼-建宁路-滨江花园西园,51.29㎡,南北,2室1厅1卫,高楼层（7层）,2500 元/月,NJ1663513481803988992,2022-08-10,118.759142,32.102876,整租,/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:33:54,南京
鼓楼-水佐岗-水佑岗,68.62㎡,南北,2室1厅1卫,高楼层（7层）,3300 元/月,NJ1663527470617329664,2022-08-07,118.768286,32.073946,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:34:00,南京
鼓楼-龙江-龙江里,55.38㎡,南,2室1厅1卫,高楼层（16层）,5300 元/月,NJ1663529766428344320,2022-08-11,118.745633,32.059027,整租,//近地铁/精装/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 21:34:05,南京
鼓楼-建宁路-建宁路,60.29㎡,南,2室1厅1卫,低楼层（6层）,2400 元/月,NJ1663771084480053248,2022-08-07,118.767417,32.098911,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:34:14,南京
鼓楼-湖南路-司背后2号大院,50.00㎡,南,2室0厅1卫,高楼层（6层）,3000 元/月,NJ1663773754519453696,2022-08-02,118.778716,32.082617,整租,/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:34:22,南京
鼓楼-金陵小区-燕归园,57.38㎡,东南,2室1厅1卫,高楼层（7层）,2400 元/月,NJ1663871853199884288,2022-08-06,118.77190595408,32.111463436966,整租,//精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:34:25,南京
鼓楼-凤凰西街-凤凰新村,50.00㎡,南北,2室2厅1卫,高楼层（6层）,3200 元/月,NJ1664105927290126336,2022-08-06,118.763579,32.048338,整租,//近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:34:30,南京
鼓楼-华侨路-拉萨路,48.61㎡,南北,2室1厅1卫,中楼层（5层）,4200 元/月,NJ1664133862394953728,2022-08-06,118.777157,32.053908,整租,/近地铁/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:34:36,南京
鼓楼-草场门大街-江滨新寓,59.00㎡,南,2室1厅1卫,中楼层（6层）,3700 元/月,NJ1667737305634308096,2022-08-10,118.737978,32.059545,整租,/新上/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:34:39,南京
鼓楼-金陵小区-燕禾园,81.00㎡,南,2室1厅1卫,中楼层（11层）,3300 元/月,NJ1667728647684882432,2022-08-08,118.769472,32.113243,整租,/新上/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:34:46,南京
鼓楼-凤凰西街-凤凰西街188号,53.02㎡,南,2室1厅1卫,低楼层（7层）,3300 元/月,NJ1664248246370828288,2022-08-09,118.753023,32.047478,整租,/近地铁/动迁安置房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:34:53,南京
鼓楼-挹江门-镇江路,55.00㎡,南北,2室1厅1卫,中楼层（7层）,3400 元/月,NJ2810840941462822912,2022-08-01,118.758881,32.084426,整租,/官方核验/精装/,无,免费使用,暂无数据,暂无数据,有,暂无数据,2022-08-12 21:35:02,南京
鼓楼-湖南路-傅佐路,41.00㎡,南,2室1厅1卫,低楼层（7层）,7500 元/月,NJ2806725047518240768,2022-08-05,118.779196,32.070452,整租,/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:35:10,南京
鼓楼-定淮门大街-恒盛金陵湾,95.00㎡,南,2室2厅1卫,高楼层（31层）,4900 元/月,NJ2805621231184265216,2022-08-08,118.739612,32.074742,整租,/官方核验/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:35:19,南京
鼓楼-宁海路-天目路,52.66㎡,南西北,2室1厅1卫,高楼层（5层）,3500 元/月,NJ2815288044075630592,2022-08-08,118.774548,32.065013,整租,/官方核验/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:35:27,南京
鼓楼-小市-小市村,68.00㎡,南北,2室1厅1卫,高楼层（6层）,2800 元/月,NJ2820124569821003776,2022-08-11,118.806062,32.102747,整租,/官方核验/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:35:36,南京
鼓楼-五塘广场-五塘新村,52.00㎡,南,2室1厅1卫,高楼层（7层）,2400 元/月,NJ2824029405641719808,2022-08-05,118.79010752969,32.116369686806,整租,/官方核验/近地铁/精装/,无,暂无数据,暂无数据,暂无数据,有,暂无数据,2022-08-12 21:35:41,南京
鼓楼-热河南路-世茂外滩新城,109.00㎡,南北,2室1厅1卫,高楼层（57层）,5100 元/月,NJ2826155402180435968,2022-08-08,118.74262102372,32.087226821455,整租,/官方核验/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:35:50,南京
鼓楼-许府巷-黑龙江路12巷,62.00㎡,南,2室1厅1卫,中楼层（7层）,3300 元/月,NJ2827410933461565440,2022-08-10,118.78257904575,32.093667088251,整租,/官方核验/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:35:54,南京
鼓楼-定淮门大街-定淮门大街,66.00㎡,南北,2室1厅1卫,中楼层（7层）,3200 元/月,NJ2830980364749774848,2022-08-08,118.743412,32.070539,整租,/官方核验/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:36:03,南京
鼓楼-建宁路-中央金地广场,50.00㎡,西北,2室1厅1卫,中楼层（19层）,4300 元/月,NJ2829810949081268224,2022-08-06,118.775955,32.098536,整租,/官方核验/精装/,有,暂无数据,商水,商电,有,暂无数据,2022-08-12 21:36:06,南京
鼓楼-定淮门大街-恒盛金陵湾,101.00㎡,南,2室1厅1卫,高楼层（55层）,6000 元/月,NJ2829880615103365120,2022-08-11,118.739612,32.074742,整租,/官方核验/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:36:12,南京
鼓楼-华侨路-清凉山庄,67.00㎡,南北,2室1厅1卫,高楼层（7层）,4900 元/月,NJ2829088867628621824,2022-08-08,118.768478,32.052899,整租,/官方核验/近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:36:17,南京
鼓楼-建宁路-南堡新寓,53.00㎡,南北,2室1厅1卫,高楼层（7层）,1900 元/月,NJ2833417938063859712,2022-08-05,118.75674639161,32.107468804144,整租,/官方核验/,无,免费使用,民水,民电,有,暂无数据,2022-08-12 21:36:24,南京
鼓楼-华侨路-管家桥,55.00㎡,南北,2室1厅1卫,高楼层（7层）,3600 元/月,NJ2841334537630523392,2022-08-11,118.78942144808,32.052033033177,整租,/官方核验/近地铁/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:36:28,南京
鼓楼-水佐岗-康藏路小区,65.00㎡,东,2室1厅1卫,中楼层（7层）,3500 元/月,NJ2850546303954862080,2022-08-01,118.76918626071,32.076410402563,整租,/官方核验/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:36:35,南京
鼓楼-建宁路-证大大拇指广场,76.48㎡,南,2室1厅1卫,低楼层（32层）,4600 元/月,NJ2852950873498730496,2022-08-08,118.748667,32.096799,整租,/官方核验/精装/,有,暂无数据,民水,民电,无,暂无数据,2022-08-12 21:36:39,南京
鼓楼-凤凰西街-中海凤凰熙岸一期,100.00㎡,南,2室2厅1卫,低楼层（30层）,8000 元/月,NJ2853621404967387136,2022-08-10,118.761919,32.050765,整租,/官方核验/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:36:45,南京
鼓楼-许府巷-建设新村,45.00㎡,南,2室1厅1卫,中楼层（6层）,3000 元/月,NJ2855751961939017728,2022-08-07,118.78956123398,32.088601652382,整租,/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:36:49,南京
鼓楼-热河南路-姜圩路小区,69.80㎡,南,2室1厅1卫,高楼层（3层）,3800 元/月,NJ2855667200281550848,2022-08-08,118.75054735916,32.087509667739,整租,/官方核验/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:36:54,南京
鼓楼-湖南路-大方巷,50.00㎡,南北,2室1厅1卫,高楼层（6层）,2900 元/月,NJ2858028879854452736,2022-08-11,118.782886,32.070556,整租,/官方核验/近地铁/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:37:02,南京
鼓楼-建宁路-玉桥国际公寓,100.00㎡,北,2室2厅1卫,低楼层（26层）,7000 元/月,NJ2860721501529972736,2022-08-11,118.78759396693,32.098398574631,整租,/官方核验/近地铁/,有,暂无数据,商水,商电,无,暂无数据,2022-08-12 21:37:09,南京
鼓楼-建宁路-油运小区,54.00㎡,南,2室1厅1卫,高楼层（6层）,2600 元/月,NJ2860871054615134208,2022-08-10,118.766069,32.1043,整租,/官方核验/,无,免费使用,民水,民电,有,暂无数据,2022-08-12 21:37:13,南京
鼓楼-湖南路-裴西村,56.54㎡,南,2室1厅1卫,中楼层（7层）,3700 元/月,NJ2861572072684404736,2022-08-09,118.785076,32.074697,整租,/官方核验/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:37:16,南京
鼓楼-热河南路-世茂滨江新城,127.59㎡,西北,2室1厅1卫,中楼层（53层）,5200 元/月,NJ2863561978755432448,2022-07-29,118.74101,32.084308,整租,/官方核验/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:37:20,南京
鼓楼-建宁路-证大大拇指广场,79.00㎡,东南,2室1厅1卫,低楼层（31层）,4400 元/月,NJ2863091463645315072,2022-08-08,118.748667,32.096799,整租,/官方核验/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:37:27,南京
鼓楼-福建路-港宁园,80.00㎡,南,2室1厅1卫,高楼层（7层）,3400 元/月,NJ2867953658145292288,2022-08-10,118.769827,32.09088,整租,/官方核验/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:37:33,南京
鼓楼-热河南路-白云亭小区,41.07㎡,南北,2室1厅1卫,高楼层（6层）,2800 元/月,NJ2867430989985497088,2022-08-03,118.746217,32.081827,整租,/官方核验/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:37:42,南京
鼓楼-定淮门大街-定淮门大街,76.54㎡,南北,2室2厅1卫,中楼层（7层）,3300 元/月,NJ2868724612676993024,2022-08-10,118.743412,32.070539,整租,/官方核验/近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:37:47,南京
鼓楼-湖南路-老菜市,49.23㎡,南北,2室1厅1卫,高楼层（6层）,3800 元/月,NJ2870866228241498112,2022-08-08,118.77424046053,32.074628210915,整租,/精装/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:37:50,南京
鼓楼-挹江门-华严岗1号,100.00㎡,南北,2室2厅1卫,中楼层（11层）,3300 元/月,NJ2873175301955780608,2022-08-10,118.75499211536,32.082831662456,整租,/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:37:55,南京
鼓楼-热河南路-世茂外滩新城,109.00㎡,南,2室1厅1卫,中楼层（57层）,5700 元/月,NJ2876862813437952000,2022-08-10,118.74262102372,32.087226821455,整租,/精装/,有,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:38:02,南京
鼓楼-三牌楼-和会街,61.00㎡,南北,2室1厅1卫,高楼层（9层）,2600 元/月,NJ2881180226963390464,2022-08-10,118.77198,32.08382,整租,/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2022-08-12 21:38:07,南京
